1915,Boston Red Sox,Larry Gardner,0.653,0.631,0.022000015,down,winner
1915,Boston Red Sox,Olaf Henriksen,0.594,0.0,0.0,null,winner
1915,Boston Red Sox,Dick Hoblitzell,0.747,0.625,0.12199998,down,winner
1915,Boston Red Sox,Harry Hooper,0.669,1.085,0.416,up,winner
1915,Boston Red Sox,Hal Janvrin,0.62,0.0,0.0,null,winner
1915,Boston Red Sox,Dutch Leonard,0.702,0.0,0.0,null,winner
1915,Boston Red Sox,Duffy Lewis,0.731,1.14,0.40899998,up,winner
1915,Boston Red Sox,Babe Ruth,0.952,0.0,0.0,null,winner
1915,Boston Red Sox,Everett Scott,0.468,0.111,0.357,down,winner
1915,Boston Red Sox,Ernie Shore,0.332,0.4,0.0,null,winner
1915,Boston Red Sox,Tris Speaker,0.827,0.84,0.012999952,up,winner
1915,Boston Red Sox,Pinch Thomas,0.581,0.4,0.0,null,winner
1916,Brooklyn Robins,Larry Cheney,0.306,NaN,0.0,null,loser
1916,Brooklyn Robins,Jack Coombs,0.419,0.667,0.0,null,loser
1916,Brooklyn Robins,George Cutshaw,0.612,0.348,0.264,down,loser
1916,Brooklyn Robins,Jake Daubert,0.769,0.557,0.21200001,down,loser
1916,Brooklyn Robins,Wheezer Dell,0.24,NaN,0.0,null,loser
1916,Brooklyn Robins,Gus Getz,0.49,0.0,0.0,null,loser
1916,Brooklyn Robins,Jimmy Johnston,0.64,0.864,0.0,null,loser
